The graph SACHS has 8 nodes and 14 edges
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 15 B; rt:0.12559175491333008
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 16 B; rt:0.1074531078338623
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 17 B; rt:0.007334470748901367
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 18 B; rt:0.09508013725280762
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 19 B; rt:0.01817488670349121
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 20 B; rt:0.03718686103820801
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 21 B; rt:0.012265920639038086
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 22 B; rt:0.012884855270385742
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 23 B; rt:0.02044510841369629
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 24 B; rt:0.014624595642089844
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 25 B; rt:0.029018163681030273
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 26 B; rt:0.30388760566711426
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 27 B; rt:0.01409769058227539
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 28 B; rt:0.015431642532348633
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 29 B; rt:0.0281829833984375
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 30 B; rt:0.007731437683105469
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 31 B; rt:0.013793468475341797
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 32 B; rt:0.05045294761657715
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 33 B; rt:0.04100847244262695
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 34 B; rt:0.05847764015197754
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 35 B; rt:0.049746036529541016
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 36 B; rt:0.20870423316955566
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 37 B; rt:0.012014389038085938
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 38 B; rt:0.04433774948120117
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 39 B; rt:0.06807565689086914
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 40 B; rt:0.011231184005737305
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 41 B; rt:0.02079629898071289
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 42 B; rt:0.005993366241455078
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 43 B; rt:0.1815047264099121
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 44 B; rt:0.07293295860290527
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 45 B; rt:0.03970026969909668
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 46 B; rt:0.20721721649169922
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 47 B; rt:0.013458490371704102
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 48 B; rt:0.012598514556884766
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 49 B; rt:0.01654052734375
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 50 B; rt:0.014521121978759766
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 51 B; rt:0.012162923812866211
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 52 B; rt:0.04307436943054199
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 53 B; rt:0.025763750076293945
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 54 B; rt:0.20079994201660156
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 55 B; rt:0.012566089630126953
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 56 B; rt:0.01319742202758789
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 57 B; rt:0.013568401336669922
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 58 B; rt:0.012572526931762695
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 59 B; rt:0.05177164077758789
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 60 B; rt:0.013410091400146484
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 61 B; rt:0.022949695587158203
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 62 B; rt:0.04191422462463379
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 63 B; rt:0.010195255279541016
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 64 B; rt:0.20709466934204102
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 65 B; rt:0.07955288887023926
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 66 B; rt:0.019777774810791016
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 67 B; rt:0.014078617095947266
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 68 B; rt:0.013877153396606445
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 69 B; rt:0.012610912322998047
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 70 B; rt:0.011683225631713867
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 71 B; rt:0.011809349060058594
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 72 B; rt:0.01276540756225586
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 73 B; rt:0.012073278427124023
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 74 B; rt:0.15685534477233887
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 75 B; rt:0.03696870803833008
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 76 B; rt:0.17226314544677734
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 77 B; rt:0.020044803619384766
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 78 B; rt:0.014677762985229492
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 79 B; rt:0.014358758926391602
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 80 B; rt:0.01262354850769043
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 81 B; rt:0.010693073272705078
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 82 B; rt:0.014725685119628906
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 83 B; rt:0.01179194450378418
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 84 B; rt:0.01653575897216797
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 85 B; rt:0.02841663360595703
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 86 B; rt:0.007243633270263672
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 87 B; rt:0.35605835914611816
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 88 B; rt:0.03344583511352539
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 89 B; rt:0.0444943904876709
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 90 B; rt:0.0411069393157959
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 91 B; rt:0.03348994255065918
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 92 B; rt:0.03286385536193848
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 93 B; rt:0.3065755367279053
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 94 B; rt:0.020366430282592773
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 95 B; rt:0.06444406509399414
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 96 B; rt:0.0537867546081543
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 97 B; rt:0.03241133689880371
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 98 B; rt:0.03996610641479492
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 99 B; rt:0.03266572952270508
SACHS 3 / 28; |X|: 1, |Z|: 2; it: 100 B; rt:0.012052774429321289
SACHS 4 / 28; |X|: 1, |Z|: 3; it: 1 B; rt:0.01388406753540039
SACHS 4 / 28; |X|: 1, |Z|: 3; it: 2 B; rt:0.01570725440979004
SACHS 4 / 28; |X|: 1, |Z|: 3; it: 3 B; rt:0.01208353042602539
SACHS 4 / 28; |X|: 1, |Z|: 3; it: 4 B; rt:0.01216268539428711
SACHS 4 / 28; |X|: 1, |Z|: 3; it: 5 B; rt:0.012555122375488281
SACHS 4 / 28; |X|: 1, |Z|: 3; it: 6 B; rt:0.28894710540771484
SACHS 4 / 28; |X|: 1, |Z|: 3; it: 7 B; rt:0.054843902587890625
SACHS 4 / 28; |X|: 1, |Z|: 3; it: 8 B; rt:0.05380654335021973
